"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"IL17D",4068.54969000016,-1.93523057799772,0.185410905781029,-10.4375229161721,1.67114471823242e-25,5.41435795105557e-25
"MAP3K14",850.69337413235,0.348670360251258,0.138905827741546,2.51012046017255,0.0120689983294842,0.0148377457239102
"ZNF678",447.92355582307,0.370561471130346,0.0988833234721216,3.74746173691077,0.000178633075631953,0.000248368347284301
"NPHP3",950.959920230181,-0.594918734245911,0.142251281779293,-4.18216782868042,2.88742695485986e-05,4.19129666348462e-05
"KIF15",176.589478854622,3.69339323540163,0.115588979223774,31.9528147078056,4.93744635854769e-224,1.23210753803845e-221
"CCDC174",758.076539236039,0.446453489298281,0.0834157176228099,5.35215067401397,8.69149788780905e-08,1.44342743423264e-07
"PLK3",558.565079352805,-0.564058243588209,0.178498865296517,-3.16001024797112,0.00157763589738294,0.0020621364684649
"LPCAT4",5187.57286949743,-3.45951703381751,0.207723175866411,-16.6544586052466,2.8087439295894e-62,2.70256257902403e-61
"SLX4",1163.94901683098,-0.168710182018565,0.231175356900522,-0.729793107191624,0.465516658377786,0.493276628959531
"ZNF737",410.759800384935,1.61580024957075,0.116447022178494,13.8758400115548,8.87472672379909e-44,4.9525030657506e-43
"ROR2",128.309333928732,5.47757872822068,0.333356556049022,16.4315914261341,1.13637114887149e-60,1.03527019189649e-59
"ZNF692",3261.0517833921,-2.00688363606368,0.147054432345768,-13.6472162317754,2.09738757250028e-42,1.12504261423975e-41
"FANCL",661.33712838628,0.958637423369956,0.151393444169436,6.33209336526537,2.41857051491757e-10,4.53491848100927e-10
"CENPJ",897.462474818535,-0.193249557567037,0.202564544005081,-0.954014724127585,0.340076189272683,0.366307082355365
"TNFRSF12A",198.867014475538,-0.0798510301011243,0.347106367434606,-0.230047724826506,0.818054685000883,0.832781990876653
"PCDHGA6",269.993926133106,2.91317950489328,0.175964402265893,16.5555047917663,1.4611084953277e-61,1.37475937851366e-60
"CPT2",410.494190058432,1.067624352262,0.128512441413206,8.30755637759049,9.76929714383725e-17,2.35245986813736e-16
"CHEK1",242.67887057349,2.09557762877549,0.135764399703674,15.4353986269552,9.46140328169937e-54,7.15935717011385e-53
"DGKE",1897.17602362956,-1.40805180415161,0.146689649486383,-9.59884906046027,8.0842068301263e-22,2.31822658513664e-21
"ZNF589",1105.11538147286,0.203359093856399,0.150201076086966,1.35391236304229,0.175764338774909,0.19516336281652
"OBI1",580.619901195295,0.861787771749874,0.112686078426896,7.64768624288361,2.04627753556478e-14,4.52935206917627e-14
"BAK1",484.870001701593,-0.478878276315072,0.0846212870937563,-5.65907578059523,1.52190347436148e-08,2.62666215338978e-08
"FHL3",451.971019919363,-0.398369908841445,0.19741207600675,-2.01796119517949,0.0435953028839807,0.0512263775007897
"MRPL22",735.272412862226,0.425348098147688,0.0749520756697003,5.67493420758775,1.38741968854841e-08,2.39941925432557e-08
"SLC24A3",1834.69311937559,-2.4758500568902,0.231893061148841,-10.6766888350362,1.30856099532251e-26,4.40110508798918e-26
