"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TLCD4",26.5256872809338,-1.47134338893026,0.0630089011882658,-23.3513576841151,1.33507339265066e-120,2.94012715731187e-120
"NTNG1",10.8433843934743,0.787262490322549,0.0574074369478748,13.7135976134481,8.4178255989518e-43,1.33010434718255e-42
"CA14",9.52368620955693,-0.532678931851233,0.0829305598834658,-6.42319227797032,1.33445756613546e-10,1.64659463632594e-10
"ASPN",3.303531526829,0.0766202071989067,0.112128565537327,0.683324600040478,0.494401752916279,0.50270735265581
"MPP3",14.9127536697003,4.12818513240395,0.0343216126378197,120.27946285528,0,0
"GABRA5",25.9381006330936,-0.980950775465704,0.0734394021000719,-13.357281614698,1.0741570598601e-40,1.67723098280939e-40
"CEP162",11.6541960829478,0.817788419174392,0.0458191124217582,17.8481942567278,2.98534080531723e-71,5.40737427329471e-71
"RNF122",7.42197271384086,2.50104605240564,0.0400541887861506,62.4415605009186,0,0
"CHIC1",30.8184261379924,-1.33539786576006,0.0559543009245917,-23.865866317582,6.93059403515272e-126,1.5578934989104e-125
"WRAP53",9.27283003469153,0.71681362173787,0.0538537426588606,13.3103770758991,2.01462394466533e-40,3.14017014958678e-40
"CABLES2",17.3574809585354,0.829908601997718,0.037021656228413,22.4168415609885,2.69653729295797e-111,5.75434753553845e-111
"SLC4A10",30.4744382987676,-0.872030244902078,0.0484029422536704,-18.01605861751,1.45765683616205e-72,2.65995773022272e-72
"SCN1B",100.651860795818,-3.2135282112093,0.0652882017964398,-49.2206573743395,0,0
"SMIM24",3.68017198480667,1.79578378531275,0.0633500149429661,28.3470143918591,9.11020582736522e-177,2.42180691203652e-176
"EGFL8",19.2258452960557,-1.42801761250264,0.073416042315392,-19.4510296042375,2.85637762077291e-84,5.48111841129459e-84
"DNAH7",9.18140193791303,0.263460512589515,0.0606119926644552,4.34667300987807,1.3821803589174e-05,1.58270179503635e-05
"NDNF",3.78619528521969,0.957741907682908,0.0900190375253104,10.6393262360045,1.95538155423741e-26,2.78165362119374e-26
"PFKFB4",12.6035206553903,0.402731457571382,0.0497770314432743,8.09070862392293,5.93186034921755e-16,7.74042823283806e-16
"BIRC3",5.22452076422882,-0.962961143221916,0.120833322320549,-7.9693343254053,1.5953134014231e-15,2.07090011472691e-15
"PCBP3",20.6023892091933,-0.0291761504604465,0.0502190041189928,-0.580978276496965,0.561255094598308,0.569425107003136
"POMZP3",9.62266267453039,1.09860278258645,0.0468152544121895,23.4667694618017,8.91345930433651e-122,1.97200427087091e-121
"AKR1C3",11.9962567268166,-0.696968814660703,0.0724831724511113,-9.615594780027,6.87110802391226e-22,9.4270749552602e-22
"PCBD2",8.31540649280299,1.30638915438037,0.0471754856539202,27.6921188255284,8.68779511153803e-169,2.26449781919056e-168
"SNAPC2",20.97123685663,-1.324846688625,0.0680509461921782,-19.468453603622,2.03317174736267e-84,3.90537415979133e-84
"ZFAT",8.09207504081604,0.738209337211391,0.0585665631458607,12.6046210936584,1.99127261102329e-36,3.02825112758104e-36
"SLF1",14.2089862552259,0.5391249913838,0.0453094434426345,11.8987334741019,1.2015686900075e-32,1.78113430459993e-32
"CDKN2B",4.85821445250857,0.354911739006243,0.0815360214951747,4.35282139719371,1.34396636453654e-05,1.53955704673475e-05
"LGI3",106.624690888099,-4.72361211480516,0.097662977679734,-48.3664560207789,0,0
"CACNA2D3",19.7558389518853,-0.305767580017815,0.05232028951789,-5.84414923608677,5.09163673942694e-09,6.15513744385681e-09
"ABRAXAS1",5.12482601183645,0.760561451392967,0.0735180440952383,10.345235115446,4.398353427664e-25,6.19410536592408e-25
"PEX16",29.6601264323947,-1.41061812472031,0.0586781439350232,-24.0399240692131,1.06407082377762e-127,2.40314502620634e-127
"SPA17",5.57035440826744,0.756636217253856,0.0686805750192038,11.0167426094248,3.17335711468441e-28,4.57829717963502e-28
"GMDS",9.22915456849518,0.2180976377548,0.0620517408609981,3.51477065314509,0.000440133919411257,0.00048828285483595
"SERINC2",3.81549837136248,0.840638046178887,0.0804479586516757,10.449463979797,1.47355684426499e-25,2.08308588924984e-25
"LYPLAL1",17.2102567669311,-0.420735161617987,0.055407318848218,-7.59349433186873,3.11391816545337e-14,3.99844337904352e-14
"ZNF446",9.48629681012813,1.44183465499354,0.0422961380319282,34.0890379614596,1.07222200810968e-254,3.49703717903043e-254
"DGKQ",43.445616363101,-2.79603457792799,0.0776701883893929,-35.9988128767025,8.7307795085006e-284,3.04993816366212e-283
"ZC3H10",8.78252985520488,1.64291021599567,0.0417316672275418,39.3684299033084,0,0
"EXOSC5",13.5859321486415,0.307883093401236,0.0499106457142092,6.16868583837184,6.88598867045864e-10,8.43152360628986e-10
"LRRC27",18.4363240041759,0.896551046696814,0.0350664777390176,25.5671828054531,3.5367567531786e-144,8.45938075323499e-144
"SPTLC3",3.96152199906652,-0.392856827776677,0.118088219995269,-3.32680793894952,0.000878468979192093,0.000967291579922354
"CASP10",7.68995576500323,-0.829594233766381,0.095038871317679,-8.72899922173277,2.56935992020877e-18,3.42581322694502e-18
"TMEM134",21.4984506941366,-1.47865679126675,0.0706458143959962,-20.930564732092,2.82134123128139e-97,5.70519151744962e-97
"CDC14A",6.50466608000194,-0.597791931143222,0.0970223184496599,-6.16138575840554,7.21110851104827e-10,8.82491730095297e-10
"HLX",4.00365706579285,-0.308284756691618,0.115344217183951,-2.67273699729536,0.00752352096320973,0.00809813656653986
"IRX1",3.57785340458476,-0.225290081537806,0.121752498300606,-1.85039391127372,0.064256795941536,0.0675336458899346
"PRR5L",10.3217772901534,-0.953603255022915,0.0858933897051508,-11.1021728016135,1.2243073207428e-28,1.77234821104509e-28
"ZNF880",9.93795930678286,1.65766463793171,0.0389876777216859,42.5176551874923,0,0
"SPINT1",3.9284235021468,0.524152786769609,0.0857672890884567,6.11133676183959,9.88000289706846e-10,1.2065417151565e-09
"FARS2",8.7286090017467,1.08734645856552,0.0490905198450962,22.1498257096606,1.04723316261581e-108,2.21382010479446e-108
"SEC22A",11.6864475996019,1.40487065462703,0.038458115618553,36.5298879581423,3.72035810106833e-292,1.32090516092268e-291
"GPR75",6.37186585997341,-0.321143779230234,0.088328869318136,-3.63577369108579,0.000277147565303266,0.000308777078181318
"CBARP",23.6057276619641,-1.34204853287274,0.0644952206125042,-20.8084958874075,3.62541711821074e-96,7.29396376127073e-96
"CDC25A",4.52542779348668,2.63266116224113,0.0466238551035874,56.4659691137073,0,0
"NPL",16.5026286757996,-1.71427280103393,0.0872597372993142,-19.6456333022607,6.30058950395016e-86,1.21837530343748e-85
"PI15",4.23422812725834,-0.440974373356449,0.114468371528353,-3.8523687152064,0.000116980698432576,0.000131323509564098
"NUDT12",13.8464037208106,0.296377971421271,0.0492766942768622,6.01456684078817,1.8036833451458e-09,2.19495856816685e-09
"EPHX2",19.2776093050745,-0.99796440462052,0.0636402655376367,-15.6813362764856,2.02939503382864e-55,3.43055165206959e-55
"ZNF441",16.3403604483303,1.74104605152331,0.02900877427437,60.0179116517022,0,0
"POLE4",22.3630226009264,-2.0148092039318,0.0832207910921497,-24.2104067684339,1.72859039316517e-129,3.92939108942469e-129
"PDSS2",10.1384163898739,0.837153243147243,0.0487433745673776,17.1747083696483,4.1071166251999e-66,7.27987687882227e-66
"ATG4C",21.0315008964572,-0.725825585915842,0.0554918841001828,-13.0798511833814,4.2927979865249e-39,6.63359000873909e-39
"HRH1",6.24315100648819,-0.85032252704155,0.106362525063538,-7.99456882519094,1.30028106896679e-15,1.68963076758397e-15
"IDUA",18.3031653968726,-0.916780064855485,0.0636583355970736,-14.4015713929164,5.05802808960214e-47,8.1937347556592e-47
"ZNF138",11.7453795620005,1.88043811213487,0.0331909775331307,56.6550988218966,0,0
"RANBP3L",17.5521725613553,-2.0235461112264,0.0939241664933853,-21.5444670607635,5.96662115506851e-103,1.23299448846878e-102
"ZNF616",8.53251082631653,2.02693061747066,0.0386460290107306,52.4486129456626,0,0
"MPV17L",16.2062361242087,0.811114607929776,0.0386459469577955,20.9883486311146,8.38071994252826e-98,1.69769736373216e-97
"ARNTL2",8.82271966811,-0.302473861069042,0.07479723107436,-4.0439178927404,5.25653343776113e-05,5.95391850036964e-05
"KCNH1",5.71682803153245,1.07186241918742,0.0611394115826701,17.5314480699261,8.24428717288742e-69,1.47770109863163e-68
"SHC4",12.4940586075629,-0.185613767717589,0.0598586408601402,-3.10086839678295,0.00192954026698915,0.00210249318461013
"CHAF1B",7.82805338235729,1.7477992164479,0.0426198580651549,41.0090341872081,0,0
"PCDHB15",10.8467997626743,2.82190951292726,0.0417764121896336,67.5479143617671,0,0
"KCNE4",8.0361584228089,-0.714344925002117,0.0900303150758946,-7.93449322486467,2.11356558409768e-15,2.74055747176946e-15
"NANOS1",8.834632401081,1.0368990336668,0.0577965278726556,17.94050735974,5.69329342712898e-72,1.03465351472793e-71
"ALKBH2",11.4619284066418,0.317438460308427,0.0543872293922135,5.83663598708475,5.32652911341428e-09,6.43503359641393e-09
"ZNF420",12.2826572679259,1.79094343145302,0.0335988912127971,53.3036468409077,0,0
"AMMECR1",5.89492751626623,0.0706020834112395,0.0821269837476838,0.859669747864455,0.389971115384401,0.398353866310233
"LRRC61",11.8902853883454,0.364108045358289,0.0524691136773878,6.93947390834631,3.93562798384799e-12,4.9420967257318e-12
"TPCN2",25.7533736252175,-1.66069281068738,0.0685270563896669,-24.2341185829455,9.72365863498227e-130,2.21298385716003e-129
"TST",19.9501737064946,-1.83778937094135,0.0829729662349874,-22.1492548035049,1.06058705780962e-108,2.24163778070402e-108
"ADAP2",6.28367163103224,0.271638111072868,0.0740161326111313,3.6699851976867,0.000242564514386765,0.000270561776474083
"LYSMD1",13.281477867259,1.53086151169956,0.0345906844235436,44.2564678095124,0,0
"TAPBPL",9.10544908468322,-1.05008077637766,0.094359154846163,-11.1285521589256,9.11032075526610e-29,1.31983734801663e-28
"TXNL4B",13.7660978708328,0.160600441061319,0.0515680327240278,3.114341047695,0.00184356259651975,0.00200957060284143
"BLOC1S5",8.71393195968548,1.584002007,0.0424077304012657,37.3517279046069,2.37685603215259e-305,8.67465705165178e-305
"FGR",10.0419990870228,-1.30925033481373,0.0974328981570333,-13.4374565426926,3.64759744842017e-41,5.70790184471792e-41
"COL28A1",6.5627181733088,-0.765236131445177,0.100938683048361,-7.58119789494917,3.42378892960995e-14,4.39437195206634e-14
"ZNF700",11.7043430426259,0.802320013136519,0.0457662913301149,17.5308068409856,8.33779093370466e-69,1.49422776589689e-68
"SLC35D2",9.57470145883429,-0.461821932289092,0.076263930822916,-6.05557472983444,1.39917199712574e-09,1.70540307015856e-09
"CBX8",6.99256622415436,2.13746301293577,0.041750975612874,51.195522537123,0,0
"B3GALT1",13.0822669336997,-0.841074888170813,0.0740295243180976,-11.3613439491627,6.51348108212315e-30,9.50209722750428e-30
"THOC6",8.81947063948231,-0.254382953470153,0.0747184802692686,-3.4045520272015,0.000662726744536186,0.000731346085996175
"SLCO2A1",6.23570729356108,2.17249971271764,0.0674662667930685,32.2012735546951,1.69392344467988e-227,5.1630319676169e-227
"SYNC",3.76160575368341,1.18377488784057,0.0713690293435706,16.586674902665,8.70058477299467e-62,1.51280200921437e-61
"ADAM8",6.85064895979037,-0.866333225839972,0.102057142958079,-8.48870741164907,2.08948049487161e-17,2.76449904406621e-17
"ZNF440",9.80767332278387,1.57662492108014,0.0397503657520141,39.6631550742462,0,0
"RRP9",13.5541031116981,0.49428355010625,0.047281263170692,10.4541105071964,1.40309120567844e-25,1.98469235735573e-25
"MTFR1",9.44530611159292,0.566271363283352,0.0561295648763109,10.0886469462432,6.20184544003753e-24,8.65758953149206e-24
"N6AMT1",15.3587948158761,0.717360760629828,0.0408796459140198,17.5481158065463,6.14862099781704e-69,1.10310673127763e-68
"ERMARD",19.4293559399621,-0.520215283935742,0.0539115918605676,-9.64941427218813,4.94372889784748e-22,6.7900253583239e-22
"WDPCP",8.46650846628883,1.29327873912921,0.0468560864852074,27.6010831493044,1.0798911910518e-167,2.80459546004872e-167
"STAC2",34.0292030823018,-2.29959225744195,0.0804734963784601,-28.5757716630971,1.34419740168574e-179,3.60332636815526e-179
"GLRX2",8.02863828019817,0.811839733436752,0.0549984212845991,14.7611461288269,2.60810598030789e-49,4.27741283136633e-49
"MAGEE1",36.4847068174822,-0.22722574315233,0.0354733349924737,-6.40553653048239,1.49841501570582e-10,1.84810946810564e-10
"PLEKHG4",8.09484728604727,0.514422724927847,0.062913098377139,8.17671896945987,2.91677223104714e-16,3.81689584172077e-16
"GTF2E1",10.0516466152879,1.38153161003339,0.0417110979726861,33.1214395492073,1.46032904343354e-240,4.58971959537735e-240
"MRPL36",12.8871008416937,-0.299523004985613,0.0621791507151066,-4.81709707419409,1.45661833749754e-06,1.69872334258409e-06
"MTARC1",17.174518460158,0.262252108586625,0.0447925822033564,5.85481112466372,4.77552423231416e-09,5.77421182542454e-09
"REEP4",7.52604878674457,-0.641134754684365,0.0914560453902182,-7.0103048076135,2.37799486175479e-12,2.99233405297955e-12
"NLRP3",5.41943655950229,-0.711449790042712,0.108786049876018,-6.53989910336429,6.15603502715409e-11,7.63364274447617e-11
"FAM89A",12.3387318553652,0.234732980590796,0.0530426562375663,4.42536247693704,9.6280477635747e-06,1.10600888303975e-05
"ELMOD1",43.0120687380698,-1.77805150784812,0.0551994664375646,-32.2113893955704,1.22255115579916e-227,3.72827851808281e-227
"COX10",9.70801483625753,0.376249935623617,0.0579366448727658,6.49416162171448,8.34970726660866e-11,1.03349083592724e-10
"C20orf96",14.2895561821745,0.273675094911011,0.048852032674519,5.60212298092887,2.11742232987895e-08,2.53755281300624e-08
"ATP7B",14.8276150799252,0.650278354282737,0.0428642337874856,15.1706515391531,5.53248941201187e-52,9.20081391730102e-52
"MYO5B",5.41180224477552,1.42321014845276,0.0704274446786667,20.2081753064635,8.29585768550535e-91,1.63360211272794e-90
"ADAP1",53.0203155447233,-4.02436671702256,0.107004679448369,-37.6092591255727,0,0
"GOLGA6L9",4.18461901455308,2.23291043314402,0.0535278866410146,41.7148999010377,0,0
"RASL10B",36.8129823869136,-1.83216844697975,0.0629293256241189,-29.1147001625826,2.33902390517254e-186,6.40447021654386e-186
